Row (Condensed DOF),Column (Condensed DOF),K Value
451,445,-7.365370320000e+13
451,449,-4.208783040000e+13
451,451,1.473074064000e+14
451,455,1.052195760000e+13
451,457,-7.365370320000e+13
451,461,3.156587280000e+13
452,446,-1.140955200000e+13
452,448,6.519744000000e+12
452,452,2.281910400000e+13
452,454,-1.629936000000e+12
452,458,-1.140955200000e+13
452,460,-4.889808000000e+12
453,447,-1.055725650000e+05
453,453,2.111451300000e+05
453,459,-1.055725650000e+05
454,446,-4.889808000000e+12
454,448,2.716560000000e+12
454,452,-1.629936000000e+12
454,454,5.976432000000e+12
454,458,6.519744000000e+12
454,460,2.716560000000e+12
455,445,3.156587280000e+13
455,449,1.753659600000e+13
455,451,1.052195760000e+13
455,455,3.858051120000e+13
455,457,-4.208783040000e+13
455,461,1.753659600000e+13
456,450,-1.375500000000e+10
456,456,2.751000000000e+10
456,462,-1.375500000000e+10
457,451,-7.365370320000e+13
457,455,-4.208783040000e+13
457,457,1.473074064000e+14
457,461,1.052195760000e+13
457,463,-7.365370320000e+13
457,467,3.156587280000e+13
458,452,-1.140955200000e+13
458,454,6.519744000000e+12
458,458,2.281910400000e+13
458,460,-1.629936000000e+12
458,464,-1.140955200000e+13
458,466,-4.889808000000e+12
459,453,-1.055725650000e+05
459,459,2.111451300000e+05
459,465,-1.055725650000e+05
460,452,-4.889808000000e+12
460,454,2.716560000000e+12
460,458,-1.629936000000e+12
460,460,5.976432000000e+12
460,464,6.519744000000e+12
460,466,2.716560000000e+12
461,451,3.156587280000e+13
461,455,1.753659600000e+13
461,457,1.052195760000e+13
461,461,3.858051120000e+13
461,463,-4.208783040000e+13
461,467,1.753659600000e+13
462,456,-1.375500000000e+10
462,462,2.751000000000e+10
462,468,-1.375500000000e+10
463,457,-7.365370320000e+13
463,461,-4.208783040000e+13
463,463,1.473074064000e+14
463,467,1.052195760000e+13
463,469,-7.365370320000e+13
463,473,3.156587280000e+13
464,458,-1.140955200000e+13
464,460,6.519744000000e+12
464,464,2.281910400000e+13
464,466,-1.629936000000e+12
464,470,-1.140955200000e+13
464,472,-4.889808000000e+12
465,459,-1.055725650000e+05
465,465,2.111451300000e+05
465,471,-1.055725650000e+05
466,458,-4.889808000000e+12
466,460,2.716560000000e+12
466,464,-1.629936000000e+12
466,466,5.976432000000e+12
466,470,6.519744000000e+12
466,472,2.716560000000e+12
467,457,3.156587280000e+13
467,461,1.753659600000e+13
467,463,1.052195760000e+13
467,467,3.858051120000e+13
467,469,-4.208783040000e+13
467,473,1.753659600000e+13
468,462,-1.375500000000e+10
468,468,2.751000000000e+10
468,474,-1.375500000000e+10
469,463,-7.365370320000e+13
469,467,-4.208783040000e+13
469,469,1.473074064000e+14
469,473,1.052195760000e+13
469,475,-7.365370320000e+13
469,479,3.156587280000e+13
470,464,-1.140955200000e+13
470,466,6.519744000000e+12
470,470,2.281910400000e+13
470,472,-1.629936000000e+12
470,476,-1.140955200000e+13
470,478,-4.889808000000e+12
471,465,-1.055725650000e+05
471,471,2.111451300000e+05
471,477,-1.055725650000e+05
472,464,-4.889808000000e+12
472,466,2.716560000000e+12
472,470,-1.629936000000e+12
472,472,5.976432000000e+12
472,476,6.519744000000e+12
472,478,2.716560000000e+12
473,463,3.156587280000e+13
473,467,1.753659600000e+13
473,469,1.052195760000e+13
473,473,3.858051120000e+13
473,475,-4.208783040000e+13
473,479,1.753659600000e+13
474,468,-1.375500000000e+10
474,474,2.751000000000e+10
474,480,-1.375500000000e+10
475,469,-7.365370320000e+13
475,473,-4.208783040000e+13
475,475,1.473074064000e+14
475,479,1.052195760000e+13
475,481,-7.365370320000e+13
475,485,3.156587280000e+13
476,470,-1.140955200000e+13
476,472,6.519744000000e+12
476,476,2.281910400000e+13
476,478,-1.629936000000e+12
476,482,-1.140955200000e+13
476,484,-4.889808000000e+12
477,471,-1.055725650000e+05
477,477,2.111451300000e+05
477,483,-1.055725650000e+05
478,470,-4.889808000000e+12
478,472,2.716560000000e+12
478,476,-1.629936000000e+12
478,478,5.976432000000e+12
478,482,6.519744000000e+12
478,484,2.716560000000e+12
479,469,3.156587280000e+13
479,473,1.753659600000e+13
479,475,1.052195760000e+13
479,479,3.858051120000e+13
479,481,-4.208783040000e+13
479,485,1.753659600000e+13
480,474,-1.375500000000e+10
480,480,2.751000000000e+10
480,486,-1.375500000000e+10
481,475,-7.365370320000e+13
481,479,-4.208783040000e+13
481,481,1.473074064000e+14
481,485,1.052195760000e+13
481,487,-7.365370320000e+13
481,491,3.156587280000e+13
482,476,-1.140955200000e+13
482,478,6.519744000000e+12
482,482,2.281910400000e+13
482,484,-1.629936000000e+12
482,488,-1.140955200000e+13
482,490,-4.889808000000e+12
483,477,-1.055725650000e+05
483,483,2.111451300000e+05
483,489,-1.055725650000e+05
484,476,-4.889808000000e+12
484,478,2.716560000000e+12
484,482,-1.629936000000e+12
484,484,5.976432000000e+12
484,488,6.519744000000e+12
484,490,2.716560000000e+12
485,475,3.156587280000e+13
485,479,1.753659600000e+13
485,481,1.052195760000e+13
485,485,3.858051120000e+13
485,487,-4.208783040000e+13
485,491,1.753659600000e+13
486,480,-1.375500000000e+10
486,486,2.751000000000e+10
486,492,-1.375500000000e+10
487,481,-7.365370320000e+13
487,485,-4.208783040000e+13
487,487,1.473074064000e+14
487,491,1.052195760000e+13
487,493,-7.365370320000e+13
487,497,3.156587280000e+13
488,482,-1.140955200000e+13
488,484,6.519744000000e+12
488,488,2.281910400000e+13
488,490,-1.629936000000e+12
488,494,-1.140955200000e+13
488,496,-4.889808000000e+12
489,483,-1.055725650000e+05
489,489,2.111451300000e+05
489,495,-1.055725650000e+05
490,482,-4.889808000000e+12
490,484,2.716560000000e+12
490,488,-1.629936000000e+12
490,490,5.976432000000e+12
490,494,6.519744000000e+12
490,496,2.716560000000e+12
491,481,3.156587280000e+13
491,485,1.753659600000e+13
491,487,1.052195760000e+13
491,491,3.858051120000e+13
491,493,-4.208783040000e+13
491,497,1.753659600000e+13
492,486,-1.375500000000e+10
492,492,2.751000000000e+10
492,498,-1.375500000000e+10
493,487,-7.365370320000e+13
493,491,-4.208783040000e+13
493,493,1.473074064000e+14
493,497,1.052195760000e+13
493,499,-7.365370320000e+13
493,503,3.156587280000e+13
494,488,-1.140955200000e+13
494,490,6.519744000000e+12
494,494,2.281910400000e+13
494,496,-1.629936000000e+12
494,500,-1.140955200000e+13
494,502,-4.889808000000e+12
495,489,-1.055725650000e+05
495,495,2.111451300000e+05
495,501,-1.055725650000e+05
496,488,-4.889808000000e+12
496,490,2.716560000000e+12
496,494,-1.629936000000e+12
496,496,5.976432000000e+12
496,500,6.519744000000e+12
496,502,2.716560000000e+12
497,487,3.156587280000e+13
497,491,1.753659600000e+13
497,493,1.052195760000e+13
497,497,3.858051120000e+13
497,499,-4.208783040000e+13
497,503,1.753659600000e+13
498,492,-1.375500000000e+10
498,498,2.751000000000e+10
498,504,-1.375500000000e+10
499,493,-7.365370320000e+13
499,497,-4.208783040000e+13
499,499,1.473074064000e+14
499,503,1.052195760000e+13
499,505,-7.365370320000e+13
499,509,3.156587280000e+13
500,494,-1.140955200000e+13
500,496,6.519744000000e+12
500,500,2.281910400000e+13
500,502,-1.629936000000e+12
500,506,-1.140955200000e+13
500,508,-4.889808000000e+12
501,495,-1.055725650000e+05
501,501,2.111451300000e+05
501,507,-1.055725650000e+05
502,494,-4.889808000000e+12
502,496,2.716560000000e+12
502,500,-1.629936000000e+12
502,502,5.976432000000e+12
502,506,6.519744000000e+12
502,508,2.716560000000e+12
503,493,3.156587280000e+13
503,497,1.753659600000e+13
503,499,1.052195760000e+13
503,503,3.858051120000e+13
503,505,-4.208783040000e+13
503,509,1.753659600000e+13
504,498,-1.375500000000e+10
504,504,2.751000000000e+10
504,510,-1.375500000000e+10
505,499,-7.365370320000e+13
505,503,-4.208783040000e+13
505,505,1.473074064000e+14
505,509,1.052195760000e+13
505,511,-7.365370320000e+13
505,515,3.156587280000e+13
506,500,-1.140955200000e+13
506,502,6.519744000000e+12
506,506,2.281910400000e+13
506,508,-1.629936000000e+12
506,512,-1.140955200000e+13
506,514,-4.889808000000e+12
507,501,-1.055725650000e+05
507,507,2.111451300000e+05
507,513,-1.055725650000e+05
508,500,-4.889808000000e+12
508,502,2.716560000000e+12
508,506,-1.629936000000e+12
508,508,5.976432000000e+12
508,512,6.519744000000e+12
508,514,2.716560000000e+12
509,499,3.156587280000e+13
509,503,1.753659600000e+13
509,505,1.052195760000e+13
509,509,3.858051120000e+13
509,511,-4.208783040000e+13
509,515,1.753659600000e+13
510,504,-1.375500000000e+10
510,510,2.751000000000e+10
510,516,-1.375500000000e+10
511,505,-7.365370320000e+13
511,509,-4.208783040000e+13
511,511,1.473074064000e+14
511,515,1.052195760000e+13
511,517,-7.365370320000e+13
511,521,3.156587280000e+13
512,506,-1.140955200000e+13
512,508,6.519744000000e+12
512,512,2.281910400000e+13
512,514,-1.629936000000e+12
512,518,-1.140955200000e+13
512,520,-4.889808000000e+12
513,507,-1.055725650000e+05
513,513,2.111451300000e+05
513,519,-1.055725650000e+05
514,506,-4.889808000000e+12
514,508,2.716560000000e+12
514,512,-1.629936000000e+12
514,514,5.976432000000e+12
514,518,6.519744000000e+12
514,520,2.716560000000e+12
515,505,3.156587280000e+13
515,509,1.753659600000e+13
515,511,1.052195760000e+13
515,515,3.858051120000e+13
515,517,-4.208783040000e+13
515,521,1.753659600000e+13
516,510,-1.375500000000e+10
516,516,2.751000000000e+10
516,522,-1.375500000000e+10
517,511,-7.365370320000e+13
517,515,-4.208783040000e+13
517,517,1.473074064000e+14
517,521,1.052195760000e+13
517,523,-7.365370320000e+13
517,527,3.156587280000e+13
518,512,-1.140955200000e+13
518,514,6.519744000000e+12
518,518,2.281910400000e+13
518,520,-1.629936000000e+12
518,524,-1.140955200000e+13
518,526,-4.889808000000e+12
519,513,-1.055725650000e+05
519,519,2.111451300000e+05
519,525,-1.055725650000e+05
520,512,-4.889808000000e+12
520,514,2.716560000000e+12
520,518,-1.629936000000e+12
520,520,5.976432000000e+12
520,524,6.519744000000e+12
520,526,2.716560000000e+12
521,511,3.156587280000e+13
521,515,1.753659600000e+13
521,517,1.052195760000e+13
521,521,3.858051120000e+13
521,523,-4.208783040000e+13
521,527,1.753659600000e+13
522,516,-1.375500000000e+10
522,522,2.751000000000e+10
522,528,-1.375500000000e+10
523,517,-7.365370320000e+13
523,521,-4.208783040000e+13
523,523,1.473074064000e+14
523,527,1.052195760000e+13
523,529,-7.365370320000e+13
523,533,3.156587280000e+13
524,518,-1.140955200000e+13
524,520,6.519744000000e+12
524,524,2.281910400000e+13
524,526,-1.629936000000e+12
524,530,-1.140955200000e+13
524,532,-4.889808000000e+12
525,519,-1.055725650000e+05
525,525,2.111451300000e+05
525,531,-1.055725650000e+05
526,518,-4.889808000000e+12
526,520,2.716560000000e+12
526,524,-1.629936000000e+12
526,526,5.976432000000e+12
526,530,6.519744000000e+12
526,532,2.716560000000e+12
527,517,3.156587280000e+13
527,521,1.753659600000e+13
527,523,1.052195760000e+13
527,527,3.858051120000e+13
527,529,-4.208783040000e+13
527,533,1.753659600000e+13
528,522,-1.375500000000e+10
528,528,2.751000000000e+10
528,534,-1.375500000000e+10
529,523,-7.365370320000e+13
529,527,-4.208783040000e+13
529,529,1.473074064000e+14
529,533,1.052195760000e+13
529,535,-7.365370320000e+13
529,539,3.156587280000e+13
530,524,-1.140955200000e+13
530,526,6.519744000000e+12
530,530,2.281910400000e+13
530,532,-1.629936000000e+12
530,536,-1.140955200000e+13
530,538,-4.889808000000e+12
531,525,-1.055725650000e+05
531,531,2.111451300000e+05
531,537,-1.055725650000e+05
532,524,-4.889808000000e+12
532,526,2.716560000000e+12
532,530,-1.629936000000e+12
532,532,5.976432000000e+12
532,536,6.519744000000e+12
532,538,2.716560000000e+12
533,523,3.156587280000e+13
533,527,1.753659600000e+13
533,529,1.052195760000e+13
533,533,3.858051120000e+13
533,535,-4.208783040000e+13
533,539,1.753659600000e+13
534,528,-1.375500000000e+10
534,534,2.751000000000e+10
534,540,-1.375500000000e+10
535,529,-7.365370320000e+13
535,533,-4.208783040000e+13
535,535,1.473074064000e+14
535,539,1.052195760000e+13
535,541,-7.365370320000e+13
535,545,3.156587280000e+13
536,530,-1.140955200000e+13
536,532,6.519744000000e+12
536,536,2.281910400000e+13
536,538,-1.629936000000e+12
536,542,-1.140955200000e+13
536,544,-4.889808000000e+12
537,531,-1.055725650000e+05
537,537,2.111451300000e+05
537,543,-1.055725650000e+05
538,530,-4.889808000000e+12
538,532,2.716560000000e+12
538,536,-1.629936000000e+12
538,538,5.976432000000e+12
538,542,6.519744000000e+12
538,544,2.716560000000e+12
539,529,3.156587280000e+13
539,533,1.753659600000e+13
539,535,1.052195760000e+13
539,539,3.858051120000e+13
539,541,-4.208783040000e+13
539,545,1.753659600000e+13
540,534,-1.375500000000e+10
540,540,2.751000000000e+10
540,546,-1.375500000000e+10
541,535,-7.365370320000e+13
541,539,-4.208783040000e+13
541,541,1.473074064000e+14
541,545,1.052195760000e+13
541,547,-7.365370320000e+13
541,551,3.156587280000e+13
542,536,-1.140955200000e+13
542,538,6.519744000000e+12
542,542,2.281910400000e+13
542,544,-1.629936000000e+12
542,548,-1.140955200000e+13
542,550,-4.889808000000e+12
543,537,-1.055725650000e+05
543,543,2.111451300000e+05
543,549,-1.055725650000e+05
544,536,-4.889808000000e+12
544,538,2.716560000000e+12
544,542,-1.629936000000e+12
544,544,5.976432000000e+12
544,548,6.519744000000e+12
544,550,2.716560000000e+12
545,535,3.156587280000e+13
545,539,1.753659600000e+13
545,541,1.052195760000e+13
545,545,3.858051120000e+13
545,547,-4.208783040000e+13
545,551,1.753659600000e+13
546,540,-1.375500000000e+10
546,546,2.751000000000e+10
546,552,-1.375500000000e+10
547,541,-7.365370320000e+13
547,545,-4.208783040000e+13
547,547,1.473074064000e+14
547,551,1.052195760000e+13
547,553,-7.365370320000e+13
547,557,3.156587280000e+13
548,542,-1.140955200000e+13
548,544,6.519744000000e+12
548,548,2.281910400000e+13
548,550,-1.629936000000e+12
548,554,-1.140955200000e+13
548,556,-4.889808000000e+12
549,543,-1.055725650000e+05
549,549,2.111451300000e+05
549,555,-1.055725650000e+05
550,542,-4.889808000000e+12
550,544,2.716560000000e+12
550,548,-1.629936000000e+12
550,550,5.976432000000e+12
550,554,6.519744000000e+12
550,556,2.716560000000e+12
551,541,3.156587280000e+13
551,545,1.753659600000e+13
551,547,1.052195760000e+13
551,551,3.858051120000e+13
551,553,-4.208783040000e+13
551,557,1.753659600000e+13
552,546,-1.375500000000e+10
552,552,2.751000000000e+10
552,558,-1.375500000000e+10
553,547,-7.365370320000e+13
553,551,-4.208783040000e+13
553,553,1.473074064000e+14
553,557,1.052195760000e+13
553,559,-7.365370320000e+13
553,563,3.156587280000e+13
554,548,-1.140955200000e+13
554,550,6.519744000000e+12
554,554,2.281910400000e+13
554,556,-1.629936000000e+12
554,560,-1.140955200000e+13
554,562,-4.889808000000e+12
555,549,-1.055725650000e+05
555,555,2.111451300000e+05
555,561,-1.055725650000e+05
556,548,-4.889808000000e+12
556,550,2.716560000000e+12
556,554,-1.629936000000e+12
556,556,5.976432000000e+12
556,560,6.519744000000e+12
556,562,2.716560000000e+12
557,547,3.156587280000e+13
557,551,1.753659600000e+13
557,553,1.052195760000e+13
557,557,3.858051120000e+13
557,559,-4.208783040000e+13
557,563,1.753659600000e+13
558,552,-1.375500000000e+10
558,558,2.751000000000e+10
558,564,-1.375500000000e+10
559,553,-7.365370320000e+13
559,557,-4.208783040000e+13
559,559,1.473074064000e+14
559,563,1.052195760000e+13
559,565,-7.365370320000e+13
559,569,3.156587280000e+13
560,554,-1.140955200000e+13
560,556,6.519744000000e+12
560,560,2.281910400000e+13
560,562,-1.629936000000e+12
560,566,-1.140955200000e+13
560,568,-4.889808000000e+12
561,555,-1.055725650000e+05
561,561,2.111451300000e+05
561,567,-1.055725650000e+05
562,554,-4.889808000000e+12
562,556,2.716560000000e+12
562,560,-1.629936000000e+12
562,562,5.976432000000e+12
562,566,6.519744000000e+12
562,568,2.716560000000e+12
563,553,3.156587280000e+13
563,557,1.753659600000e+13
563,559,1.052195760000e+13
563,563,3.858051120000e+13
563,565,-4.208783040000e+13
563,569,1.753659600000e+13
564,558,-1.375500000000e+10
564,564,2.751000000000e+10
564,570,-1.375500000000e+10
565,559,-7.365370320000e+13
565,563,-4.208783040000e+13
565,565,1.473074064000e+14
565,569,1.052195760000e+13
565,571,-7.365370320000e+13
565,575,3.156587280000e+13
566,560,-1.140955200000e+13
566,562,6.519744000000e+12
566,566,2.281910400000e+13
566,568,-1.629936000000e+12
566,572,-1.140955200000e+13
566,574,-4.889808000000e+12
567,561,-1.055725650000e+05
567,567,2.111451300000e+05
567,573,-1.055725650000e+05
568,560,-4.889808000000e+12
568,562,2.716560000000e+12
568,566,-1.629936000000e+12
568,568,5.976432000000e+12
568,572,6.519744000000e+12
568,574,2.716560000000e+12
569,559,3.156587280000e+13
569,563,1.753659600000e+13
569,565,1.052195760000e+13
569,569,3.858051120000e+13
569,571,-4.208783040000e+13
569,575,1.753659600000e+13
570,564,-1.375500000000e+10
570,570,2.751000000000e+10
570,576,-1.375500000000e+10
571,565,-7.365370320000e+13
571,569,-4.208783040000e+13
571,571,1.473074064000e+14
571,575,1.052195760000e+13
571,577,-7.365370320000e+13
571,581,3.156587280000e+13
572,566,-1.140955200000e+13
572,568,6.519744000000e+12
572,572,2.281910400000e+13
572,574,-1.629936000000e+12
572,578,-1.140955200000e+13
572,580,-4.889808000000e+12
573,567,-1.055725650000e+05
573,573,2.111451300000e+05
573,579,-1.055725650000e+05
574,566,-4.889808000000e+12
574,568,2.716560000000e+12
574,572,-1.629936000000e+12
574,574,5.976432000000e+12
574,578,6.519744000000e+12
574,580,2.716560000000e+12
575,565,3.156587280000e+13
575,569,1.753659600000e+13
575,571,1.052195760000e+13
575,575,3.858051120000e+13
575,577,-4.208783040000e+13
575,581,1.753659600000e+13
576,570,-1.375500000000e+10
576,576,2.751000000000e+10
576,582,-1.375500000000e+10
577,571,-7.365370320000e+13
577,575,-4.208783040000e+13
577,577,1.473074064000e+14
577,581,1.052195760000e+13
577,583,-7.365370320000e+13
577,587,3.156587280000e+13
578,572,-1.140955200000e+13
578,574,6.519744000000e+12
578,578,2.281910400000e+13
578,580,-1.629936000000e+12
578,584,-1.140955200000e+13
578,586,-4.889808000000e+12
579,573,-1.055725650000e+05
579,579,2.111451300000e+05
579,585,-1.055725650000e+05
580,572,-4.889808000000e+12
580,574,2.716560000000e+12
580,578,-1.629936000000e+12
580,580,5.976432000000e+12
580,584,6.519744000000e+12
580,586,2.716560000000e+12
581,571,3.156587280000e+13
581,575,1.753659600000e+13
581,577,1.052195760000e+13
581,581,3.858051120000e+13
581,583,-4.208783040000e+13
581,587,1.753659600000e+13
582,576,-1.375500000000e+10
582,582,2.751000000000e+10
582,588,-1.375500000000e+10
583,577,-7.365370320000e+13
583,581,-4.208783040000e+13
583,583,1.473074064000e+14
583,587,1.052195760000e+13
583,589,-7.365370320000e+13
583,593,3.156587280000e+13
584,578,-1.140955200000e+13
584,580,6.519744000000e+12
584,584,2.281910400000e+13
584,586,-1.629936000000e+12
584,590,-1.140955200000e+13
584,592,-4.889808000000e+12
585,579,-1.055725650000e+05
585,585,2.111451300000e+05
585,591,-1.055725650000e+05
586,578,-4.889808000000e+12
586,580,2.716560000000e+12
586,584,-1.629936000000e+12
586,586,5.976432000000e+12
586,590,6.519744000000e+12
586,592,2.716560000000e+12
587,577,3.156587280000e+13
587,581,1.753659600000e+13
587,583,1.052195760000e+13
587,587,3.858051120000e+13
587,589,-4.208783040000e+13
587,593,1.753659600000e+13
588,582,-1.375500000000e+10
588,588,2.751000000000e+10
588,594,-1.375500000000e+10
589,583,-7.365370320000e+13
589,587,-4.208783040000e+13
589,589,1.473074064000e+14
589,593,1.052195760000e+13
589,595,-7.365370320000e+13
589,599,3.156587280000e+13
590,584,-1.140955200000e+13
590,586,6.519744000000e+12
590,590,2.281910400000e+13
590,592,-1.629936000000e+12
590,596,-1.140955200000e+13
590,598,-4.889808000000e+12
591,585,-1.055725650000e+05
591,591,2.111451300000e+05
591,597,-1.055725650000e+05
592,584,-4.889808000000e+12
592,586,2.716560000000e+12
592,590,-1.629936000000e+12
592,592,5.976432000000e+12
592,596,6.519744000000e+12
592,598,2.716560000000e+12
593,583,3.156587280000e+13
593,587,1.753659600000e+13
593,589,1.052195760000e+13
593,593,3.858051120000e+13
593,595,-4.208783040000e+13
593,599,1.753659600000e+13
594,588,-1.375500000000e+10
594,594,1.375500000000e+10
595,589,-7.365370320000e+13
595,593,-4.208783040000e+13
595,595,7.365370320000e+13
595,599,-3.156587280000e+13
596,590,-1.140955200000e+13
596,592,6.519744000000e+12
596,596,1.140955200000e+13
596,598,4.889808000000e+12
597,591,-1.055725650000e+05
597,597,1.055725650000e+05
598,590,-4.889808000000e+12
598,592,2.716560000000e+12
598,596,4.889808000000e+12
598,598,2.173248000000e+12
599,589,3.156587280000e+13
599,593,1.753659600000e+13
599,595,-3.156587280000e+13
599,599,1.402927680000e+13
